review_priority,article_number,review_bucket,original_difference_type,similarity,candidate_text_length,ocr_text_length,candidate_hash,official_source_hash,verification_action_allowed,article_title_ar,suspected_issue,recommended_action
P3,241,likely_ocr_noise_medium_similarity,substantive_difference,0.9243,409,454,0b1214316b97333e7211dd90caba434beb5ce57e140ecc30d5c77b883975087d,1ccbbe0f456448021d0fd5448680e27c1f2170f48e86d9c99e99a8ca53a25a1f,False,القيد المؤقت,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,242,likely_ocr_noise_medium_similarity,substantive_difference,0.9171,659,762,6bf48b04282d98ea7a5abde26ef39c02d3e128c6cea833024cb32cd2721e321d,3750eda494af86fa52c1e598f619afc1aa3a64c691fb90981f994cad2d22867a,False,فحص المركز المالي للشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,244,likely_ocr_noise_medium_similarity,substantive_difference,0.8354,919,1010,8769fe4586590701f45f0b3fb2f8b084a66843ef171a4312a6eefd81f503da09,4d998e504e2ceb1370f59632b77e969064465688990a6c4667b19149552d6b56,False,تصفية الشركة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,250,likely_ocr_noise_medium_similarity,substantive_difference,0.8241,250,344,a2a92510d54853a8aa1049fa2158016c09141cebf202db01448e5648fce6d569,3ddf5b63ccef79974ff20cc0a128243b66ca8983c5f61840d4b5410d58f6fa46,False,عزل المصفي,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,252,likely_ocr_noise_medium_similarity,substantive_difference,0.8844,618,635,f5100ba41a9216c0374ae14a53d89baf4de2e86d80496821a38bd511c67ece2e,9bef94c3730f9775717e3b1b950f6fe07137cb7d81cd835d67654ae278900e7f,False,صلاحيات المصفي,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,253,likely_ocr_noise_medium_similarity,substantive_difference,0.9346,726,795,dd131c7bda25f42293651c0a2c8b4d380dd2e56fb4bdaa69c9cc9ff4ae59a7f6,43e2bf022a82e927fc9c47390c1fcc65686d8358720f9659e19b7e0b1d5422f7,False,جرد الأصول والالتزامات,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,255,likely_ocr_noise_medium_similarity,substantive_difference,0.8055,617,720,9fd7bb28ad71b088c51da66ff519a52cfe5149b205318eea0e6ae9997cc157e3,2389e3fad84f096067d3ab7891d9aac65cb03827232c4ef3e00883edf2a4ea60,False,سداد الديون,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,258,likely_ocr_noise_medium_similarity,substantive_difference,0.9057,366,446,cd8a06bc7c5539223a834bd3ef2a626692e114d68036cac155485fb97f116eec,520457f54aeb394ae99604252d5066ab784d7a8ea4f883e55e7514108092d892,False,مسؤولية المصفي,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,259,likely_ocr_noise_medium_similarity,substantive_difference,0.8821,117,146,53b47d3e0649b328d1e82992fc8222114d93f1f71da6fd6c5eead7dd96080609,f4ccfda922775489821f5d2a1bbfd8310374a22d7e72129db87772afdb0f9227,False,عدم سماع دعوى المسؤولية,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,263,likely_ocr_noise_medium_similarity,substantive_difference,0.8043,368,380,5e0c84b53b42fb895bb17680c933f4a1b5f464b78f4de6fd2064f318ae56e8ce,1d21e4e54e8060fc4658974992ba74147fe4b15f1f7967de2dda6bdc6ca0d58d,False,تحديد العقوبة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,267,likely_ocr_noise_medium_similarity,substantive_difference,0.9232,883,972,f7d8d3f0c2fadc5f7fac4200d0f83bf851ea7abad1d91073a365269c89ae661f,d5e93183a48e9b85e2a1260e411c08228ef7935c61618eddbca2e7c3c997d014,False,لجنة النظر في المخالفات,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,268,likely_ocr_noise_medium_similarity,substantive_difference,0.921,552,558,1adf93bd937900d6f9de15cfa772561fabee728827ab0539506b89bcfdd6eb6b,f259a5c80f2873ace4f53e91d4efca0210a63f9be7ce9ffc89eeceb8be7b4436,False,صفة الضبط الجنائي,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,269,likely_ocr_noise_medium_similarity,substantive_difference,0.898,155,194,c461ab9acf34660a55c21410fed8ace946baa16f75a4a3fc763f612e96133057,a71a43685d72f43d9c1e39b9bcde9384dd806b7c89555b4fcbb9a754bb277dff,False,المطالبة بالتعويض,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,271,likely_ocr_noise_medium_similarity,substantive_difference,0.9405,322,353,e115f64acc01348543013c4409930f2ddff77292fddbfcd6f6fd23b7fe55fd59,8e002eb4219593a6b5a9ab15deb458219ca98aa00103d552c15011883a58566f,False,الاطلاع على سجلات الشركة ووثائقها,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,274,likely_ocr_noise_medium_similarity,substantive_difference,0.922,1196,1212,5f0cb893add40e9d1b8f54ee338a61032fcac422d3b3ea58e881f14f376665cd,d5343e0f53ca9d900fc24bd12cecbd9ec4de74d49028b4526271dfcb1344c415,False,صلاحيات الجهة المختصة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P3,280,likely_ocr_noise_medium_similarity,substantive_difference,0.8786,199,192,625f3ec37f3243e9f9be866cf7403ce7225f6455fcfefa82e6000b1c2aff7c73,db5bd060243b2d507a20fe81c74291b92317bb5eeb7eece5096770d9a0a97c86,False,إلغاء الأحكام المتعارضة,على الأرجح ضجيج OCR (تشابه متوسط). / likely OCR noise (medium similarity).,فحص عيّني. / spot-check.
P4,4,likely_ocr_noise_high_similarity,substantive_difference,0.9676,193,181,338ec55500bdf28aa2251cb61eeefeb84da5f442b7497078004e9d2b4f0ed4d6,b38840afea9c9f9429fd11a2da4fe91ed54d074f3b09fbd18420122537c31b95,False,أشكال الشركات,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,6,likely_ocr_noise_high_similarity,substantive_difference,0.9564,558,576,2cc67c7b824343a8ba878b567206226358e4d3bdb5ede48dda66965812c277d8,38265dc2d763644a3e4f172b0dcc198ca59bd6ddc55f48ed9a69b284889d967c,False,طلب تأسيس الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,10,likely_ocr_noise_high_similarity,substantive_difference,0.9863,110,109,296dca5668b382b573d881c3601bdf0d5d03c6fe79b13670b71ef81f1bdb797c,98206839171df213f427ef97e9cca6cd4b7843a7c46468331bd093b08a083f2c,False,أغراض الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,13,likely_ocr_noise_high_similarity,substantive_difference,0.9759,476,494,1c30890055005583f231d2964b0fbcceecf274b38331552d902937c75022419d,7169be7bd830bffbf4b7343801b07d644dfbc4452e32f58763f71c7b726e7116,False,حصة الشريك أو المساهم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,16,likely_ocr_noise_high_similarity,substantive_difference,0.9887,227,225,85374651a3827b1070e54810c6ff95d16980aa1dac2538faae0402234b77a61f,89264efd0a9091db4611dad6b9b6b13186de998f80287f6e947f07a79e0e4f4e,False,السنة المالية للشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,18,likely_ocr_noise_high_similarity,substantive_difference,0.9881,1052,1063,d6e691354063bb720c20a7791953cfe797dfeeaf1270017f27587eb6855f5ea9,0e265888b3e9d0e64a88b684d3790b530ddc9041b3f2bbbffa966163bccffb7a,False,تعيين مراجع حسابات الشركة وعزله واعتزاله,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,21,likely_ocr_noise_high_similarity,substantive_difference,0.9917,121,122,abb6d1653df44ae33b231ff85bd2c4a6458dd095f3c8581d89b38b7355aa5fb4,2959d7b94ab672142fbddd7b6b0d1d8c947b5cbf113f63597bafccad2e1d2cb1,False,الرقابة على حسابات الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,29,likely_ocr_noise_high_similarity,substantive_difference,0.9771,1161,1176,ef658f9a62f97bf172bb9ce60a4816db4622f77a1dd6dac122882bb82357ee45,de7e038ea6a141a45a4561d5f714304ac756469f11475323bb6ae3f7ac09e439,False,دعوى الشركة والشريك أو المساهم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,32,likely_ocr_noise_high_similarity,substantive_difference,0.9895,192,192,0667920eb3f1a394e9abea345cd53412ec65e3d31d2cf9779e1a615dd21af1f0,7d8b49c0026c3e5403a2f24502017239ddc0d4a353ccf625a64853695522392b,False,نفقات إقامة دعوى المسؤولية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,44,likely_ocr_noise_high_similarity,substantive_difference,0.9833,419,431,186de0c3392b31dd56c4d0def0e4feb01961f3d860b0827ac6b6099c93fc0636,95b358de05e7d5d64e2368b096485af25092b1f9037bc90765a57f1beb9c4b79,False,حصص الشركاء والتنازل عنها,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,46,likely_ocr_noise_high_similarity,substantive_difference,0.9783,712,729,6b1aef54ead3c68d6072a4df417248d4eb8562fd0c1d4bc523219fa7fe9341e9,2a3580136a366f5a3355369b024f9b09cd4fe8c3b9be43b88d37bcfff3f3429b,False,إجراءات الانسحاب والإخراج,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,54,likely_ocr_noise_high_similarity,substantive_difference,0.9767,129,130,a37e1431b3ead7124ad094de827dcacd302e5187ab3126b416fc64858bc2c558,7ce7dc1f43678707d2bbca6f38625ec2b597f6bf54f6b9c523d7aaa350a36aba,False,الجمعية العامة للشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,62,likely_ocr_noise_high_similarity,substantive_difference,0.9732,150,151,d4bdbbef22c16e0f1283f162d4df39d5c1fd08e2a59f47f2399899cea6e57f69,a471e26ced8d8b5f49e46a079a360579112e346bf13269de69ddd0f6c64a91c7,False,الاكتتاب في الأسهم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,63,likely_ocr_noise_high_similarity,substantive_difference,0.9846,163,163,e10786e1b174da48c28cb42e5761af77ac27771653d58a86c83510f07f50b70c,23fe46f22e5945075a2c197eddb60c8b56cc2cc410b902221ef51f34a9e0b361,False,الاكتتاب خلال مرحلة التأسيس,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,67,likely_ocr_noise_high_similarity,substantive_difference,0.9822,167,177,a32bc21759f8d2c28e3eeb1991b8de00d74f8a8031da09474a99efdcf3f3d708,7cae66dbaa0c88777949c01cff5ccf62c2bcd1e9208b137ae09ccf9749fb38c8,False,الترشح لعضوية مجلس الإدارة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,70,likely_ocr_noise_high_similarity,substantive_difference,0.9948,193,193,f3b4b05aa66eee930c387738e2e9277f174a9e8207fe40730b65c83769e6c382,54b07aaf08ea94cfaae003883e3f56d5bedceee6f97201aaab072c9614bdf0c3,False,إنهاء عضوية المتغيب عن الحضور,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,80,likely_ocr_noise_high_similarity,substantive_difference,0.9814,725,742,2b12c055a33779f13ab71c1110c2bc91b8792e73a93474330c164546eba8c8a3,cf64d1253de6836f3b67b076a655765e0f65c1050b38635cc060d94d94f8d271,False,اجتماعات مجلس الإدارة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,81,likely_ocr_noise_high_similarity,substantive_difference,0.9593,373,373,5a314326f46a66e3afa33ba6309e18ea78f851aa3cda8791315a178c68547733,329ee3644da25abd4494faeb4eeae31d91be5bebe9c533edb7b0a8dc9976cad9,False,الإنابة في حضور الاجتماعات وسريان قرارات مجلس الإدارة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,86,likely_ocr_noise_high_similarity,substantive_difference,0.9906,214,213,085582611cb975a00965fe8e2565f6a84bd3fd77160a4568ae6e23e3882b5540,4e36a4ef6fe30933d1411431787dc849488a846ca233fac33853d684ed2a9b27,False,إصدار الجمعية العامة غير العادية قرارات الجمعية العامة العادية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,94,likely_ocr_noise_high_similarity,substantive_difference,0.9831,178,179,b3e0114d4edcbc1eabb1a35ad014940c168b28e6cf177e1f8e7e4b8f67d4353c,33aa94c0e548beb478a323dca807ad8078f9ecb9b69fa858f430e3c0ab58e0f3,False,سريان قرار الجمعية العامة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,98,likely_ocr_noise_high_similarity,substantive_difference,0.9848,296,297,db83f7c128fc34c18dc5a5b2c507de227c8bed59af1dc3a532e457638883c233,e0a2f6374deb007c619317db991313dc4969d297a2387a1430b3e15ca25761be,False,شركة المساهمة من شخص واحد,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,119,likely_ocr_noise_high_similarity,substantive_difference,0.9917,241,245,218b198d0d6578d96052e16b9d85f2483bab75a78318806a7085d91dadb39159,c0b9aba28cbed03940052eee8d523f6aadb667eb2835be8deb1408ae14e5308c,False,التعويض عن الضرر,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,128,likely_ocr_noise_high_similarity,substantive_difference,0.9878,451,450,3aa525d73fe575fff12275748a3a789985cdd1a5f799a8c265f6959317314e6c,8c901257e4212dcdb8ac0ac4f3888c290a14e9f3c696797ed408cba3f1e31e8d,False,أولوية الاكتتاب بالأسهم الجديدة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,130,likely_ocr_noise_high_similarity,substantive_difference,0.9904,105,105,85fdcd88315b714a2c1e5494d38f4c64465ecf2cbfd014445258512b95609489,2c9e500cb72a2390e55f9eea32de8c1d20cf72ccb1d364fb9b999db5bfc3c0ee,False,بيع حق الأولوية أو التنازل عنه,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,131,likely_ocr_noise_high_similarity,substantive_difference,0.9528,575,616,b404f17f7af9a61370d07209d3271939c36b876bc55db682a3ce4ae8dacdb1f7,709a3636c25169993caa1cf23108a2cae155b7ba89ba1cb59bd4ab3c474e33c0,False,توزيع الأسهم الجديدة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,143,likely_ocr_noise_high_similarity,substantive_difference,0.9919,124,125,54a5991e04efdbfa7773057934d8d2de764c9067d9bc01e3833223d023ae0e7e,eee2ed80676c82f0755771664d16e5d6f28a951ea0331250b3d93516be3439e7,False,مسؤوليات الإدارة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,145,likely_ocr_noise_high_similarity,substantive_difference,0.9812,743,762,e64302ddd2d09ab5a8d8e77bcafa11ac6cd76e7c3b5163e2c0b71be17fb375d8,73fe7d59f18630554262806c40caf305748cbf344cc645d48c0f2d227c270969,False,اجتماع المساهمين,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,148,likely_ocr_noise_high_similarity,substantive_difference,0.9871,387,396,700b3af1af37108ebaa4128a70ecc444d8e8fb3fc1bc79af2737171c4b44a5d5,930c4bfb51738007fafe228dffa45bb3c319d870f617df416854ae6b4486c994,False,محاضر اجتماعات المساهمين,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,151,likely_ocr_noise_high_similarity,substantive_difference,0.9863,299,296,95432e6fa361ff09989a80dda91854d60b20d728dd6a4ebe8b2bc0b097eb4333,daa252a8d8058074f7d661b3455ba8935bcb853d53bd09bf3b29272001edcdb3,False,قيود التصرف في الأسهم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,154,likely_ocr_noise_high_similarity,substantive_difference,0.988,208,207,8ae0a2f37e2dded1b88eed535221d5f9fdfd908475a5216c3b3e33097b0772f2,c17648805d1021564c5bb407c1c2c5a20f57914ee3b66f679bd80c8b81ed2b12,False,إجماع المساهمين,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,160,likely_ocr_noise_high_similarity,substantive_difference,0.9847,196,196,d4e58d4dd35b4f38c9256a5ca6dd10f7991276d0a0cce5497e10f01dcfd522f1,78ecd1136d09f7c1b0b7cb2ccc63489aed6173a8806413a636dfd39accab3ad8,False,تعيين مدير الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,164,likely_ocr_noise_high_similarity,substantive_difference,0.9506,356,361,00c105f7a8d6b1a9ff73e7899c98fd39bce0ce77174efee4a7fec80aefe378cd,eca28d62c81f32d16f5c57998f7e58dbbfbe6033a9d427e10c0a67d09d108998,False,عزل المدير,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,165,likely_ocr_noise_high_similarity,substantive_difference,0.9545,1055,1138,e7af38856805e4fe7c5722fe900c7eb089bf643bf190515ead5d60eeb36ccb9d,b1df5f05f04545fc325af1b086ee2a5576d63b50ca0c642df02454402c4f2697,False,الجمعية العامة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,168,likely_ocr_noise_high_similarity,substantive_difference,0.9868,385,376,291344f6e52a96260fbd7b3b90b00e12d9f768f5f489c8b3d44d3bff3b128d6c,c5f2a3338ea3706242164eb67649cc0002952a53bdb2c6ceb5b501624b83e485,False,جدول أعمال الجمعية العامة للشركاء,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,179,likely_ocr_noise_high_similarity,substantive_difference,0.9814,216,225,2ee4ba0c47955a72e9cb59ae45b6bfe1197e91c6073435918d804e40e8362450,a27251da3b1305e1c04b993a63612f552512bbaa7fceed3b87baa1fff0f89908,False,إصدار أدوات الدين والصكوك التمويلية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,185,likely_ocr_noise_high_similarity,substantive_difference,0.951,705,717,7d39f78fe2c0ff58e82b67bf82fad188ebaa1d0ec1e7f9c2613b0fb26bc0cbd1,3ccf17dea4de2f3362498caf28c0a5b2085888ce023b1987011a6d46a5cedea9,False,تعريف الشركة غير الربحية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,189,likely_ocr_noise_high_similarity,substantive_difference,0.9839,187,187,7545f4bcb7f7297557bc7b7c1bfc5d7cf1d55265b6ab4d9bf82a38aa924ad857,bbb8dca13fa37785afbf89658c518aca55a50b4a6b39d767e4524e1f371c1793,False,حقوق العضو والتزاماته,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,191,likely_ocr_noise_high_similarity,substantive_difference,0.973,112,112,f8381db074a5c0f31ba1c63fe8c151653918284194cf970239c222b054905009,93539d462ea3e6f02613f9b3582f215004bfc8c07f9d562f98fb19d7ff1e5852,False,طلب إنهاء العضوية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,193,likely_ocr_noise_high_similarity,substantive_difference,0.9858,497,500,d4c6ec84b7e5ba12589834c2ef104dc45e31b4fe89c9f1f39693f8ed3c782a94,9f3d189aa90d16ce8f627c5a327dc5b925e7213f61cf8f7243dcbcc0ec25d4e5,False,قبول الهبات والوصايا والأوقاف,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,195,likely_ocr_noise_high_similarity,substantive_difference,0.9811,263,272,93006bab093a7d6e2b90b99ce5e6883eb531a2d738e8c86632db1ed76ea10d5b,c5cce6c77a283e8958bad573615ea3f347282609672cfabaad5c1a68faaaba31,False,تأسيس الجهات العامة والموظفين بها شركات غير ربحية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,197,likely_ocr_noise_high_similarity,substantive_difference,0.9789,144,142,62cb5c88b4b015e19034f775126d2e73fa319bea229956899b772581cae0007d,3cf357cef76fca069c881b05fc3d54351559b171603b7158f07923d8c6422875,False,تعريف الشركة المهنية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,198,likely_ocr_noise_high_similarity,substantive_difference,0.9936,81,78,88e37fdc466d3cf1fe167b173f560a199d36402a2636df7234a5f23232ab9444,12e55b77f5381261bf030e18c4f4aee762ed6c29393565b5cf15a2f080c196ef,False,شكل الشركة المهنية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,203,likely_ocr_noise_high_similarity,substantive_difference,0.9857,245,248,6647eea3f60579245e6c66b7809c571c19a39805fa910c0bf4876511ecb81a7f,4d1f0eba59f276e7b45fa50e83e27dd483774b361d8ef99cf3684c2d31c56f8e,False,ممارسة المهنة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,204,likely_ocr_noise_high_similarity,substantive_difference,0.9812,264,273,9d83701582ebd8d1fb8947e49ef370b1e7c342c671715edb9fe5109fe7ed10c7,582f19e1e2dd320406807024e9a272699b836612633d63409ac4c3fbfd302f03,False,أنشطة الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,208,likely_ocr_noise_high_similarity,substantive_difference,0.9933,149,151,7ce82d0cc8f88b29bf9d33c211b83a46410230cf5b7c963d0f82b04e56b27677,0a1c799a2327f69b5c80104ef93cdef05722158e0393dcab4dcff94df3bfcd90,False,استقلال الشركاء أو المساهمين,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,209,likely_ocr_noise_high_similarity,substantive_difference,0.9797,246,255,f9ff441d1c9d30b9940c4ddc67fdb10b13cc495b841eb29aeb6ce5a65ed2063f,b4bde00111bf4d56dcbc0335f50705d629f34aece7f20a6bc4e57bc8bd9ccb43,False,المسؤولية عن الأخطاء,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,214,likely_ocr_noise_high_similarity,substantive_difference,0.9971,173,174,034331d729a664dea0792dad345c492012055aae5e5cea7756fc18ae78ceb136,1b0f79f83592babaa0ddeedadf400058c5252325b7a0a199a42d96cd19290847,False,الحجر على الشريك المتضامن أو إعساره أو افتتاح إجراء التصفية تجاهه,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,216,likely_ocr_noise_high_similarity,substantive_difference,0.9822,143,142,f0fd4c96ec3d00a5316b8dcacbd3d9181c2c9d1d35e8d9213a11ab764ca92703,73aaebc06e2dc57eabe8a67139c15da35df5728a27aafdb059703a1131941162,False,الشركة القابضة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,217,likely_ocr_noise_high_similarity,substantive_difference,0.9768,534,521,b9ec9aa63e17f1164b9f985e0ab3cf14735939bff5a72f55daaf0e0d664a4435,de57cb19e1bd5d6129fe2539a1101e312fe8d2692420b2aa88f502328cdf39cf,False,الشركة التابعة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,231,likely_ocr_noise_high_similarity,substantive_difference,0.991,168,167,c373d00f9e3e08cdf527b8753199c26ebfea011a5d7b6ee78d3a9f75f18b61f6,0641b7a6efe8aa65ca11a5a6cf4e4a01fd1da1f2e6d9d4cd5a33135b147e43ea,False,شكل الشركة الناشئة عن التقسيم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,232,likely_ocr_noise_high_similarity,substantive_difference,0.9692,296,293,a59a3b868124eb15c24b0a8991b55dcdca4ea098b8325d3392fc6606fcaffe74,3a9293924462a92c239699eb3fedd4e039ca7e5d2f7ea20bad90c7bce810829a,False,قرار التقسيم,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,235,likely_ocr_noise_high_similarity,substantive_difference,0.9808,235,234,4b065936e27fabcbabd3802be58e6a09113d897640938eaa35899cbedde88a15,3d68b027cf310c1ed31d6410f59192a625dfbd28a6cce3d598a29def6646f9e1,False,الشركات الأجنبية التي تسري عليها أحكام النظام,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
